country,gm_GNP,income,happy
Poland,-0.9006000000000001,0,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,4
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,2
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,3,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,2,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,6,3
Poland,-0.9006000000000001,5,3
Poland,-0.9006000000000001,4,4
Poland,-0.9006000000000001,4,3
Poland,-0.9006000000000001,5,4
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,5,3
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,5,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,5,3
Switzerland,2.1983999999999995,8,4
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,5,3
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,8,4
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,1,2
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,6,4
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,9,4
Switzerland,2.1983999999999995,6,2
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,8,4
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,5,3
Switzerland,2.1983999999999995,6,4
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,6,2
Switzerland,2.1983999999999995,9,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,6,4
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,4,2
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,6,4
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,9,4
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,6,4
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,1,4
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,9,4
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,0,2
Switzerland,2.1983999999999995,1,2
Switzerland,2.1983999999999995,4,2
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,3,4
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,0,4
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,6,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,3,3
Switzerland,2.1983999999999995,0,4
Switzerland,2.1983999999999995,5,3
Switzerland,2.1983999999999995,0,2
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,1,3
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,4,4
Switzerland,2.1983999999999995,8,3
Switzerland,2.1983999999999995,5,4
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,4,3
Switzerland,2.1983999999999995,0,3
Switzerland,2.1983999999999995,1,2
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,6,2
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,9,3
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,3,3
Brazil,-0.8016000000000001,3,4
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,5,4
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,3,4
Brazil,-0.8016000000000001,9,4
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,3,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,4,4
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,4
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,6,4
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,3,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,4
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,3,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,4
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,4,2
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,3,2
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,6,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,6,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,1,1
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,7,4
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,2,4
Brazil,-0.8016000000000001,3,3
Brazil,-0.8016000000000001,2,2
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,1
Brazil,-0.8016000000000001,5,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,6,3
Brazil,-0.8016000000000001,3,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,1,4
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,4,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,5,4
Brazil,-0.8016000000000001,6,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,4,4
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,6,3
Brazil,-0.8016000000000001,1,2
Brazil,-0.8016000000000001,1,3
Brazil,-0.8016000000000001,2,4
Brazil,-0.8016000000000001,3,3
Brazil,-0.8016000000000001,3,4
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,3
Brazil,-0.8016000000000001,0,4
Brazil,-0.8016000000000001,2,3
Brazil,-0.8016000000000001,1,3
Nigeria,-1.0406000000000002,7,3
Nigeria,-1.0406000000000002,2,3
Nigeria,-1.0406000000000002,5,2
Nigeria,-1.0406000000000002,1,3
Nigeria,-1.0406000000000002,1,2
Nigeria,-1.0406000000000002,7,3
Nigeria,-1.0406000000000002,2,3
Nigeria,-1.0406000000000002,5,2
Nigeria,-1.0406000000000002,0,4
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,0,2
Nigeria,-1.0406000000000002,0,2
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,8,4
Nigeria,-1.0406000000000002,7,3
Nigeria,-1.0406000000000002,1,2
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,3,2
Nigeria,-1.0406000000000002,4,2
Nigeria,-1.0406000000000002,2,3
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,4,3
Nigeria,-1.0406000000000002,5,2
Nigeria,-1.0406000000000002,5,1
Nigeria,-1.0406000000000002,4,3
Nigeria,-1.0406000000000002,3,2
Nigeria,-1.0406000000000002,1,4
Nigeria,-1.0406000000000002,7,4
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,8,3
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,1,2
Nigeria,-1.0406000000000002,7,3
Nigeria,-1.0406000000000002,9,2
Nigeria,-1.0406000000000002,6,3
Nigeria,-1.0406000000000002,8,3
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,7,4
Nigeria,-1.0406000000000002,6,1
Nigeria,-1.0406000000000002,8,4
Nigeria,-1.0406000000000002,7,4
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,7,4
Nigeria,-1.0406000000000002,5,3
Nigeria,-1.0406000000000002,5,4
Nigeria,-1.0406000000000002,5,4
Nigeria,-1.0406000000000002,5,3
Nigeria,-1.0406000000000002,7,2
Nigeria,-1.0406000000000002,4,2
Nigeria,-1.0406000000000002,6,2
Nigeria,-1.0406000000000002,3,2
Nigeria,-1.0406000000000002,0,2
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,0,4
Nigeria,-1.0406000000000002,3,2
Nigeria,-1.0406000000000002,8,3
Nigeria,-1.0406000000000002,8,2
Nigeria,-1.0406000000000002,9,4
Nigeria,-1.0406000000000002,9,4
Nigeria,-1.0406000000000002,8,3
Nigeria,-1.0406000000000002,5,3
Nigeria,-1.0406000000000002,7,3
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,2,4
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,6,2
Nigeria,-1.0406000000000002,2,2
Nigeria,-1.0406000000000002,1,4
Nigeria,-1.0406000000000002,0,2
Nigeria,-1.0406000000000002,6,3
Nigeria,-1.0406000000000002,3,4
Nigeria,-1.0406000000000002,2,3
Nigeria,-1.0406000000000002,4,3
Nigeria,-1.0406000000000002,7,4
Nigeria,-1.0406000000000002,0,2
Nigeria,-1.0406000000000002,1,3
Nigeria,-1.0406000000000002,4,3
Nigeria,-1.0406000000000002,6,4
Nigeria,-1.0406000000000002,7,4
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,0,2
Nigeria,-1.0406000000000002,2,3
Nigeria,-1.0406000000000002,4,3
Nigeria,-1.0406000000000002,4,4
Nigeria,-1.0406000000000002,4,3
Nigeria,-1.0406000000000002,3,4
Chile,-0.8756000000000002,1,2
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,2,2
Chile,-0.8756000000000002,0,3
Chile,-0.8756000000000002,5,4
Chile,-0.8756000000000002,9,3
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,6,2
Chile,-0.8756000000000002,7,2
Chile,-0.8756000000000002,1,2
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,6,4
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,0,4
Chile,-0.8756000000000002,2,4
Chile,-0.8756000000000002,8,4
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,1,1
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,2,2
Chile,-0.8756000000000002,2,4
Chile,-0.8756000000000002,2,3
Chile,-0.8756000000000002,6,4
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,5,4
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,7,4
Chile,-0.8756000000000002,9,2
Chile,-0.8756000000000002,9,3
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,9,4
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,2,4
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,0,3
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,9,4
Chile,-0.8756000000000002,9,4
Chile,-0.8756000000000002,8,4
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,9,3
Chile,-0.8756000000000002,9,3
Chile,-0.8756000000000002,7,3
Chile,-0.8756000000000002,0,1
Chile,-0.8756000000000002,3,2
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,7,3
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,7,3
Chile,-0.8756000000000002,2,2
Chile,-0.8756000000000002,3,2
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,8,4
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,2,3
Chile,-0.8756000000000002,1,4
Chile,-0.8756000000000002,1,2
Chile,-0.8756000000000002,0,4
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,3,2
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,3,2
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,2,3
Chile,-0.8756000000000002,9,2
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,7,3
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,3,2
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,2,4
Chile,-0.8756000000000002,7,2
Chile,-0.8756000000000002,0,3
Chile,-0.8756000000000002,2,4
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,6,2
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,5,2
Chile,-0.8756000000000002,0,1
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,1,2
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,8,4
Chile,-0.8756000000000002,7,3
Chile,-0.8756000000000002,1,1
Chile,-0.8756000000000002,7,4
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,6,2
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,6,4
Chile,-0.8756000000000002,6,4
Chile,-0.8756000000000002,5,4
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,4,2
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,7,4
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,7,3
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,1,4
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,3,2
Chile,-0.8756000000000002,4,3
Chile,-0.8756000000000002,1,4
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,5,2
Chile,-0.8756000000000002,0,3
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,1,4
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,5,2
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,8,4
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,8,3
Chile,-0.8756000000000002,6,4
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,2,3
Chile,-0.8756000000000002,0,1
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,1,1
Chile,-0.8756000000000002,1,2
Chile,-0.8756000000000002,0,4
Chile,-0.8756000000000002,1,3
Chile,-0.8756000000000002,1,2
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,2,2
Chile,-0.8756000000000002,6,3
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,6,2
Chile,-0.8756000000000002,2,3
Chile,-0.8756000000000002,0,2
Chile,-0.8756000000000002,5,3
Chile,-0.8756000000000002,4,4
Chile,-0.8756000000000002,3,3
Chile,-0.8756000000000002,3,4
Chile,-0.8756000000000002,6,4
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,1,3
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,8,2
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,5,2
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,7,2
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,4,1
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,3,1
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,1,3
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,0,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,6,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,6,2
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,3,1
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,6,2
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,6,2
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,6,2
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,0,2
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,2,4
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,2,2
Belarus,-0.7586000000000002,5,2
Belarus,-0.7586000000000002,5,4
Belarus,-0.7586000000000002,5,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,5,3
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,3,4
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,1,2
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,6,3
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,9,4
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,3,3
Belarus,-0.7586000000000002,1,3
Belarus,-0.7586000000000002,4,3
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,1,3
Belarus,-0.7586000000000002,7,2
Belarus,-0.7586000000000002,3,2
Belarus,-0.7586000000000002,4,2
Belarus,-0.7586000000000002,2,3
Belarus,-0.7586000000000002,3,2
India,-1.0346000000000002,2,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,6,4
India,-1.0346000000000002,5,2
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,2,3
